retention_in_hour,count
590, 5663
591, 6672
592, 6301
593, 940
594, 1416
595, 1105
596, 240
597, 14766
598, 27667
599, 20030
600, 1405
601, 774
602, 1012
603, 1634
604, 4504
605, 10393
606, 979
607, 3216
608, 1414
609, 631
611, 5007
612, 1124
613, 3425
614, 87
615, 4053
616, 5445
617, 467
619, 235
620, 90
621, 447
622, 212
623, 5038
624, 546
625, 425
626, 183
627, 3465
628, 8716
629, 9966
630, 1669
631, 412
632, 55
633, 951
634, 213
635, 6217
636, 46
637, 255
638, 19
639, 2142
640, 47
641, 252
642, 47
643, 863
644, 2260
645, 1155
646, 438
647, 7182
648, 41238
649, 86451
650, 875
651, 269
652, 23555
653, 9550
654, 16874
655, 81638
656, 80451
657, 84695
658, 644
659, 116
660, 1239
661, 901
662, 1192
663, 7055
664, 1737
669, 48
670, 714
671, 413
672, 4
673, 1364
674, 602
675, 468
676, 2268
677, 478
678, 80
679, 2
681, 5
683, 129
684, 81
685, 1025
686, 49
688, 35
689, 423
691, 31
694, 751
695, 1587
697, 20
700, 137
701, 22
702, 8
703, 833
704, 99
705, 4587
706, 2248
707, 1072
708, 253
709, 6929
710, 497
711, 402
713, 11
717, 3
718, 497
719, 419
